client type , rating , review title , review_content
mobile - app , 5 , Đẹp , " "
androidApp , 5 , Năm sao , " "
desktop , 4 , tại_sao giao trể như_vậy , " Đặt ngày 23/02/2018 mà Giao ngày Thứ_Hai , 12 - Thứ_Năm , 15 Tháng 3 2018 và vẫn chưa nhận hàng "
desktop , 5 , HÀNG ĐẸP , " đẹp , rẻ , hợp thời_trang , cam_on shop "
androidApp , 1 , đc loại này bên tàu 25 ngàn ,
androidApp , 1 , Tệ , Nhân_viên giao hàng không có tâm . Hẹn 4h30 giao . 4h gọi lại thuê_bao . Gọi tới 5h máy ... Mới bắt máy bảo là trả hàng về kho rồi . Thứ 2 giao . Thứ 2 vẫn chưa thấy ai gọi
iosApp , 5 , mua 2 lần vẫn ok ,
androidApp , 5 , G , Snh
androidApp , 4 , ok ,
androidApp , 4 , đồng_hồ , " mặt đồng_hồ đẹp , thời_trang . dây đeo hơi xấu "
desktop , 1 , hứ , " trên hình là màu đen mà khi nhận đồng_hồ là mặt màu xanh , giỡn hổng vui nha "
desktop , 3 , " mùi thơm , vị ngon ! Nhưng rẻ và ko an_toàn , hạn_chế dùng " , tiền_nào_của_nấy !
androidApp , 3 , được , moi mua ve hut gắt rát nhung ve sau thì đo
androidApp , 1 , Vape , Cây của mình sạc k zô_pin
androidApp , 5 , đep giong hinh ,
androidApp , 5 , giống hình 100 % rất đẹp ! ! ! ,
androidApp , 5 , , tốt
desktop , 5 , hàng tốt gói hàng rất cẩn_thận ,
androidApp , 1 , " " , ko hút dc . đèn ko sáng
androidApp , 5 , hang dep , hinh thuc dep gia re .
desktop , 5 , Chất_lượng sản_phẩm + giao hàng , " Chất_lượng sản_phẩm rất tốt trong tầm giá , dây da có đường may đẹp , bền . Đồng_hồ chạy tốt và mẫu_mã rất đẹp - Giao hàng rất nhanh và đúng hẹn . "
androidApp , 3 , Alo alo Shop_Ơi . ! Giao Gần Tới Chưa Ạ . ! , " "
iosApp , 1 , Mau khét ,
androidApp , 5 , Tốt , " Sp mới nguyên_vẹn , tốt , đáng mua "
mobile , 5 , Đồng_hồ , Hàng đẹp giống hình lắm nhen ❤
androidApp , 5 , , cũng dược
androidApp , 1 , bán hàng tàu lao lắp không vừa ,
iosApp , 5 , Tốt rất tốt , Thơm xịn ok tốt
androidApp , 1 , tệ ,
androidApp , 5 , , hài_lòng
iosApp , 2 , Không ổn , " Hút trc 1 lọ để vào ngăn_kéo 4 lọ còn lại ba hôm sau lấy ra thành nước hết ko hút đc nữa tuy rất thơm và khói ok nhưng ko đảm_bảo , ko nên mua "
androidApp , 5 , Đc , Ổn_định giá rẻ
androidApp , 3 , đẹp ,
androidApp , 5 , hàng như hình rất ok ,
androidApp , 4 , Tạm ổn , " Với giá đó thì không đòi_hỏi gì hơn , nhưng shop gửi 2 lọ tinh_dầu . 1 là bạc_hà . 2 là cam . lo tinh_dầu cam cứ bị mùi gì ấy . không ổn cho lăm . còn lọ bạc_hà thì oke . "
androidApp , 5 , E đặt rồi ạ ad ship nhanh dùm nhé_c . ơn ad , Mơn ad nhea
iosApp , 5 , " Hành giống hình ! dẻ và đẹp Hài_lòng " ,
androidApp , 4 , sp ok khá đẹp ,
androidApp , 4 , tạm , tiền_nào_của_nấy ko_thể đòi . hỏi gì hơn
androidApp , 5 , rất ngon , $$$$$$$
androidApp , 3 , " " , Tốt
androidApp , 4 , " xung_quanh mặt kính hơi xước , so với giá tiền thì ok . 5 ✡️ " ,
androidApp , 4 , tốt , " đồng_hồ khá đẹp , mặt to thích , mặt kính cũng ko mỏng nên có_thể chống va_chạm nhẹ , dây da dùng đã lâu nhưng vẫn tốt "
androidApp , 5 , Năm sao , rất tốt hợp với giá tiền
androidApp , 2 , " " , good
androidApp , 4 , hàng giống mẫu ,
androidApp , 5 , tốt ,
androidApp , 5,5 sao , 5 sao
iosApp , 2 , có vấn_đề k nên khói , " "
androidApp , 5 , dog ho dep . ,
androidApp , 5 , sản_phẩm tốt , mua lúc giảm_giá có 24k . nhìn hộp là biết sp tốt rồi . giao hàng nhanh nữa
iosApp , 2 , " " , Sản_phẩm tốt y_hình
mobile - app , 4 , Bốn sao , Khói nhìu không ad ạ
mobile , 5 , , Đẹp
androidApp , 5 , hang sai va o ke đeo lau cong chi no đen , hang ok
iosApp , 3 , tinh_dầu không thơm . khó hút ,
mobile - app , 4,1 , Cho đặt 1 cay vs_a
androidApp , 1 , , thất_vọng lazada không kiểm_tra hàng của các nhà_cung_cấp liên_kết . Hàng kém chất_lượng . khi nhận đồng_hồ đã roi các bộ_phận và ko chạy . đã hỏng . vì nhờ người nhận giúp ko kiểm_hàng . liên_hệ nhà cung cap ko hoi đáp .
androidApp , 5 , đẹp ,
androidApp , 5 , tốt , oke tốt
androidApp , 1 , về k dùng được , sản_phẩm vứt
desktop , 4 , , " Sản_phẩm giống hình , đẹp , đây mềm , đóng_gói cẩn_thận , chất_lượng thì sử_dung mới biết được "
androidApp , 5 , Kiểu_Dáng . , Sang chảnh : ) ) . Rất vừa_ý .
desktop , 5 , tốt , mùi thơm nhiều khói giá_cả này là rất hợp_lí
androidApp , 2 , pin nhanh hêt hut duoc vai cái la đèn nhâp nháy ,
androidApp , 5 , , đẹp . thời_trang . chất_lượng tuyệt_vời
desktop , 5 , tuyệt_vời , " sản_phẩm tốt , giao hàng nhanh , vượt sức mong_đợi "
mobile - app , 1 , Không giống trông hình nha..giao cho có thôi .. ,
androidApp , 5 , hút được đúng một_hơi chẳng biết nóng chỗ nào mà_lại chớp báo để lâu khoảng cả ngày hút vẫn thể phải lại phải sạc ,
androidApp , 5 , , " sp giong hinh , noi chung la on "
androidApp , 3 , " " , đc
androidApp , 5 , Chuẩn ,
androidApp , 1 , mua_bán không uy_tín , " không sử_dụng dc mà hàng thì lại giao chậm đèn thì cháy đứng yên bình_thường nhưng lại ko nhận buồng đốt dây mayso không cháy cho_nên không đốt dc tinh_dầu và sử_dụng ko dc sản_phẩm khuyến_cáo mọi ngươì không nên mua "
androidApp , 5 , hàng giống hình , " hàng đẹp quá a , y_hình , rớt k bị trầy luôn ạ , mua với tầm giá này quá ok , ủng_hộ shop dài_dài ạ . "
desktop , 1 , không vừa_ý lắm , giao hàng k đúng sp đã đặt
androidApp , 1 , dùng được 3 ngày thì hư ,
iosApp , 1 , Lại lần nữa mất niềm_tin vào Lazada ,
iosApp , 5 , very good , rất tốt
desktop , 4 , good , " rẻ , tốt "
androidApp , 5 , Mùi ngon hợp khẩu_vị ! Mẫu_mã đẹp , Mùi rất thơm không ảnh_hưởng đến sức_khoẻ và đặc_biệt sản_phẩm này bán rất rẻ so với shop ở ngoài
androidApp , 4 , đã nhận hàng , mới dùng thấy cũng ổn . mùi thơm nhưng hút xong thấy đau_đầu
androidApp , 5 , vs giá đó thầy khá rẻ hk lỗi sp ik_hình ,
androidApp , 5 , tốt , giao hàng nhanh sp tốt và chất_lượng
desktop , 5 , ok ! tốt ! , sản_phẩm của hãng !
iosApp , 1 , hang gao quá chậm ,
androidApp , 1 , ko nổi 1 sao , " đúng là tiền nào của nấy , thất vọng "
androidApp , 5 , sản_phẩm ok ,
iosApp , 1 , Ko chất lg , Xài đc 2 ngày r mất vị đổ vào hút thì bị sặc
androidApp , 5 , lỗi , mua 2 cái lỗi hết 1 cái bực
desktop , 5 , Bộ 2 máy_bộ_đàm , " Chất_lượng sản_phẩm tốt , giá_cả hợp_lý . Đóng_gói cẩn_thận . Nói_chung tôi rất hài_lòng khi mua sản_phẩm bộ 2 máy_bộ_đàm Baofeng này . "
androidApp , 2 , tiền nào của nấy ,
androidApp , 1 , . , đặt bạc_hà gia_táo
androidApp , 5 , sài rất tốt ,
iosApp , 5 , , Hàng đẹp tốt đóng_gói chắc_chắn
androidApp , 5 , , tốt
androidApp , 5 , shop phục_vụ tốt , " shop xử_lý đơn hàng nhanh , đóng_gói cẩn_thận . so với mức giá chung các shop thì ổn , không quá mắc . "
desktop , 5 , Rất tốt ,
desktop , 5 , Rất rẻ và chất_lượng , " Rất hài_lòng , xài nhiều loại rồi , thử loại rẻ này thấy chất_lượng cũng ngang loại đắt "
androidApp , 3 , A có ship tới chỗ e đc hk , ..
iosApp , 4 , Cho 4 sao phù_hợp giá tiền chưa hút thử chưa biết , " Hàng nấp màu trắng chứ không phải màu đen , nấp màu đen mới tốt shop xem_lại ảnh "
desktop , 5 , chưa thấy cái nào rẻ mà đẹp thế . , " Giao hàng rất nhanh ( 2 hôm ) đầy_đủ phụ_kiện , hehe . 1 chai dầu nho , 1 chai dưa_hấu . mình làm điện_tử nên đã độ lại mạch sạc pin . thay mạch cũ bằng mạch tốt hơn , đầy tự_ngắt , thay dây usb dài hơn . nói chũng là quá ổn luôn . khói rất nhiều . "
androidApp , 3 , , mua 2 Cai ok . một cái hút hoi nặng
desktop , 2 , , Ngọt quá với khó_chịu nửa
desktop , 5 , Chất_lượng tốt giá rẻ , Hàng chất_lượng giá quá rẻ
androidApp , 1 , , 1 * vì đưa tinh_dầu mùi xã hút muốn ói đặt tinh_dầu dâu mà đưa tinh_dầu xã chán_vãi
desktop , 5 , " Chất_lượng tốt . ngoại_hình đẹp , tinh_xảo " , vừa mí nhận hàng hôm ni . cảm_nhận ban_đầu là sản_phẩm rất đẹp . thao_tác theo trên youtube đó thấy sài khói ra nhiều . nói_chung là sản_phẩm ni chất_lượng tốt . tinh_dầu ni củng thơm nữa
iosApp , 5 , goi hang ki ,
androidApp , 5 , " mẫu mã đẹp , giao nhanh " ,
androidApp , 1 , dặc dua k_dung húc thi dang nget , dặc dua k_dung húc thi dang nget
androidApp , 1 , , " quá tệ , vị không thơm và khi đốt có mùi khét "
iosApp , 4 , Hàng tốt , " Hàng đóng_gói cẩn_thận . Đầy_đủ phụ_kiện , hàng khuyến_mại đi kèm . Có_điều hơi bối_rối , hướng_dẫn chỉ sạc bằng nguồn USB máy_tính nhưng mình không có máy_tính thì không biết sạc bằng gì . Cửa_hàng không nói rõ phần này trong phần chi_tiết sản_phẩm . "
androidApp , 5 , good ,
androidApp , 5 , spham tốt ,
iosApp , 5 , Vị rất ngon ko độc_hại , Đóng_gói gọn_gàng
androidApp , 5 , , " tinh_dầu xài ok lắm , sẽ ủng_hộ shop hoài "
iosApp , 5 , " " , Sản_phẩm dùng cũng ok nói_chung là tiền nào của đấy dùng đc
androidApp , 5 , tốt ,
desktop , 5 , Ngon bổ rẻ ,
androidApp , 3 , , để lâu bay hơi
androidApp , 1 , Cai qua , Cai qua shop oi k . hong_hoi
androidApp , 5 , " " , sản_phẩm rất ok
androidApp , 1 , hàng bị hư , không hài_lòng
iosApp , 5 , " " , " Mua về dùng thử tưởng rẻ nên ko ngon , ai_ngờ tuyệt_vời "
androidApp , 5 , , " cũng ổn , ok "
iosApp , 4 , " Xài tạm Dc . Chưa biết chất_lượng hay không ? Đóng_gói cẩn_thận , đầy_đủ phụ_kiện . " , " "
androidApp , 5 , shop k kt hàng trước khi giao ! , " mua 2 cục về 1 cục ok . 1 cục đoản_mạch . phải lôi tim đốt ra chỉnh lại . đã ok nói_chung hàng dùng ổn . giao hàng nhanh . cảm_ơn lazada và shop "
androidApp , 5 , ngon , ngon
desktop , 5 , Rất hài_long , Tinh_dầu thơm vị ngon
androidApp , 5 , Tốt , Mới nhận hàng có tặng 1 buồng đốt với 1 chai tinh_dầu không như quảng_cáo là tặng 2 chai
androidApp , 4 , rẻ ... dc ,
desktop , 5 , Hàng chuẩn_á , " nhiều khói vị thơm , sẽ ủng_hộ thơm "
androidApp , 1 , " ko phai loai nay ma la loai re tien " ,
desktop , 3 , " Bộ Thuốc_lá điện_tử Shisha EGO CE4 kèm 2 tinh_dầu , 1 buồng đốt , 1 đầu " , " Đặc hàng màu đen , giao màu trắng . Gần giống mô_tả . Hít được khoảng 10 hơi là hết pin . "
iosApp , 5 , Thơm nhìu khói nên mua ,
iosApp , 5 , Sản_phẩm ok . To hỏn chai thường ,
androidApp , 1 , giao hàng sai sản_phẩm ,
iosApp , 5 , Hàng_hoá , Rất ok hàng xài tốt 5 *
mobile , 4 , tốt , tốt
desktop , 5 , " Chất_lượng tốt , sẽ ủng_hộ " ,
androidApp , 3 , Có 2 chai có nicotin còn lại không có kiểu này ssa , " "
mobile , 1 , Sản_phẩm kém chất_lượng , Sạc không vào pin
androidApp , 2 , , không vừa
androidApp , 5 , quá tốt , hàng tốt vượt mong_đợi mọi ng nên sài loại này đi
androidApp , 1 , giao hàng trung_quốc . nước_lã kg ,
androidApp , 5 , Năm sao , Ok đc tốt
mobile , 4 , Product sent was as advertised sealed in blister packs ,
androidApp , 5 , tốt , ngon
androidApp , 5 , rat on ban a cam on shop nhieu ,
iosApp , 5 , Verigood , " Đóng_gói chắc_chắn , giao hàng nhanh , coli ổn và tốt "
desktop , 5 , " giao hàng rất nhanh , hàng rất tốt " , tinh_dầu thơm chất_lượng
androidApp , 5 , rất êm , " coil cho khói tốt , đậm_vị , hút nhiều thì tất_nhiên sẽ nóng , nhưng nếu chơi tầm 60-70 w thì khói vị ổn lại đỡ nóng hơn . "
androidApp , 5 , đóng_gói cẩn_thận ,
iosApp , 3 , " Tinh_dầu mùi Đào mà ngửi đc vị chết liền , còn lại các sp khác rất tốt " ,
androidApp , 5 , Năm sao , Sp tốt coil đốt lên nhanh rất thích tks shop nhìu
desktop , 5 , " san pham em " ,
androidApp , 1 , , nt shop k tl..shop làm_ăn k tih tuong_dc
androidApp , 5 , Ngon rẻ , " "
desktop , 5 , " Rất hài_lòng nhé ! hút khói nhiều , mùi hương thơm ! Có một_số bạn chưa biết cách dùng rồi chê này chê nọ , riêng mình thấy ok , vote 5 sao ! " ,
androidApp , 5 , rất thơm ,
desktop , 5 , Tốt . ,
androidApp , 1 , coil dùng bình_thường , coil này hơi mắc đấy
desktop , 5 , " Khói nhiều , hút thơm , Pin dùng ổn ( được tầm 1 ngày ) " , " Sản_phẩm giá rẻ , chất_lượng ! "
androidApp , 4 , khá tốt , " mình đặt 7 chai shop giao ( chocolate , dưa_hấu , táo , chuối , xoài , caffee , marlboro ) marlboro hút gắt nòng hơi khó_chịu còn lại các vị kia thơm dễ_chịu ok "
desktop , 5 , " SP ko biết có chính hãng hay ko , nhưng TỐT - RẺ " , " So với các loại bút trong tầm giá thì con này quá OK , cầm chắc_chắn , các phím ấn rất nhẹ_tay . Nếu mà là hàng Fake thì Fake quá chuẩn : D . Còn nếu là hàng chính hãng thì giá quá rẻ "
androidApp , 5 , Năm sao , " "
iosApp , 4 , Tạm ổn , Kéo nên hơi nặng
androidApp , 5 , ngon , ngon
iosApp , 5 , Có bán_lẻ coil không ad , " "
androidApp , 3 , , giao hàng quá chậm
androidApp , 5 , Dùng rất ok , " "
androidApp , 5 , thơn , " hút dịu thơm "
androidApp , 5 , mua được 2 lần rồi khỏi cần phải chê ,
androidApp , 4 , vị không ngon cho lắm . khói dày ổn , hơi bị mắc ói
androidApp , 5 , Năm sao , " "
androidApp , 5 , nói_chung cũng rất được lại còn rẻ nữa đúng là Cho 5 🌟 ,
androidApp , 5 , , chất_lượng rất tốt . giao hàng rất nhanh .
iosApp , 4 , Tinh_dầu , Thơm
iosApp , 1 , Giao hàng lâu , 1 tuần vẫn chưa giao hàng
androidApp , 5 , Tốt , mùi rất thơm
androidApp , 5 , , rất ok ok ok
androidApp , 1 , Giao hàng , Giao hàng quá chậm . Đến giờ chưa nhận được hàng
desktop , 5 , Rất thơm và nhiều khói , " hút thơm , khói nhiều . Hàng chất_lượng . "
iosApp , 5 , Hút mát lạnh bạc_hà , Hút rất Ok thơm mát giao hàng nhanh đóng_gói đẹp
androidApp , 5 , ngon ,
desktop , 5 , like , sp_dc
androidApp , 5 , quá tuyệt_vời vời cảm_ơn shop nhìu nha coi xã khối khủng_lun nếu được chấm_sẻ chấm cho shop 10 sao lun 😘 ,
androidApp , 5 , " " , tốt
iosApp , 5 , Dùng ok , Hút thơm cũng Ok
androidApp , 5 , Tốt , Ok
iosApp , 4 , Tạm đc ,
androidApp , 5 , Hàng_Tiêu_Chuẩn Rất Tuyệt_vời ,
androidApp , 5 , tốt , thiết_kế đẹp xả êm cầm rất đầm_tay
androidApp , 1 , Thất_Vọng , " shop phục_vụ quá tệ . trong đơn hàng đã ghi rõ 2bạc hà +1 menthol +1 cofee . mẹ hàng giao đến 2 táo 2 chery . có mỗi 82k ko_lẽ tao Trả lại . chẳng thà bán mẹ 120k đi giao đúng hàng cho người_ta . "
androidApp , 5 , Năm sao , " "
mobile , 5 , Tuyệt_vời , Quá nhanh mà rẻ
iosApp , 1 , " " , Giao sai sp
iosApp , 5 , ngon , ngon ko tả dc
desktop , 5 , hàng rất tốt . giao hàng rất nhanh , các bạn nhớ ủng_hộ lazada nhé
iosApp , 5 , Coil tốt cơ_mà giao cho mình một cái fuse ko đều vừa build vô warm up là đứt liền . Shop ko kiểm_tra trước khi giao à ? Mua 2 cái mà đc 1 cái Ok . Vẫn cho 5sao ,
androidApp , 1 , rất tồi , nói 2 bộ tưởng nhiều chai ai_ngờ có 2 chai . phải hỏi kỹ kẻo lầm . thà bán nói 2 chai giá bao_nhiêu đó người mua sẽ dễ chấp_nhận hơn là đem cả đống rồi kêu 2 bộ đến khi gởi có 2 chai vãi cả nhà 😲😲😲😲
androidApp , 1 , mua 2 cái . 1 cái bị hỏng ,
desktop , 5 , " Tinh_dầu thơm , hút nhiều khói " , " Tinh_dầu thơm , hút nhiều khói "
androidApp , 5 , siêu_the ,
androidApp , 5 , , rất ok
mobile , 5 , OK , Sản_phẩm tốt
desktop , 5 , Tốt , " thiết kế rất đẹp "
androidApp , 5 , san_phẩm ok ,
androidApp , 5 , tốt , hàng chất_lượng tốt mẫu_mã đẹp
iosApp , 5,5 sao cho shop đắt hàng , " "
androidApp , 5 , ok , tốt
desktop , 5 , Ok ... , " Dùng vào mùa nóng rất thích , để pha với các vị khác rất ổn "
desktop , 3 , tạm , Khói ít quá .
androidApp , 1 , Giao không đúng mùi_vị . , " Đặt mùi Cherry với Menthol mà giao Blueberry , cola . Mình có ghi rõ_ràng trên địa_chỉ vậy_mà . "
androidApp , 5 , chọn tinh_dầu khác đc ko l , ...
androidApp , 5 , ok ,
iosApp , 2 , Sản_phẩm không đúng , 2 bình tonh dầu_hình là liqua mà hàng tới thì cái khác
iosApp , 5 , Tuyệt , Rất thơm nhiều khói
androidApp , 5 , hàng rất là tốt các bạn hãy nên mua vì shop ghi là ce4 nhưng lại gửi ce5 nên hút rất là nhiều khói , mình khuyên thật lòng là hãy mua
iosApp , 1 , , Khói rất ít đừng nên
androidApp , 5 , rất yêm và rất thơm , có cái giao hàg về pin hết
androidApp , 5 , rất tốt thơm lắm ,
iosApp , 5 , Rất tốt , Ok
iosApp , 5 , Sản_phẩm rất tốt mà mau hết pin , Tốt
androidApp , 1 , chả biết hàng của mọi người thế_nào chứ hàng e ko nhận pin ko sáng đèn lắc nhẹ quả pin có tiếng lạo_xạo ko hút đc , " chất_lượng ko tốt "
